movieId,title,genres
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama
112290,Boyhood (2014),Drama
112303,Think Like a Man Too (2014),Comedy|Romance
112316,Jersey Boys (2014),Drama|Musical
112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),Action|Sci-Fi
112334,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary
112370,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi
112421,Frank (2014),Comedy|Drama|Mystery
112450,They Came Together (2014),Comedy|Romance
112454,Honey (Miele) (2013),Drama
112460,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy
112497,Tammy (2014),Comedy
112512,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery
112515,"Babadook, The (2014)",Drama|Horror|Thriller
112552,Whiplash (2014),Drama
112556,Gone Girl (2014),Drama|Thriller
112580,"Angriest Man in Brooklyn, The (2014)",Comedy|Drama
112623,Dawn of the Planet of the Apes (2014),Sci-Fi
112727,Deliver Us from Evil (2014),Crime|Horror|Thriller
112749,And So It Goes (2014),Comedy|Drama|Romance
112788,Sex Tape (2014),Comedy
112804,I Origins (2014),Drama|Sci-Fi
112818,"Purge: Anarchy, The (2014)",Action|Horror|Thriller
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
112868,"Signal, The (2014)",Sci-Fi|Thriller
112897,The Expendables 3 (2014),Action|Adventure
112911,Hercules (2014),Action|Adventure
112940,A Most Wanted Man (2014),Thriller
113159,Life After Beth (2014),Comedy|Horror|Romance
113186,Felony (2013),Thriller
113207,Get on Up (2014),Drama|Musical
113225,Magic in the Moonlight (2014),Comedy|Drama|Romance
113252,Housebound (2014),Comedy|Horror|Thriller
113275,The Hundred-Foot Journey (2014),Comedy|Drama
113278,Batman: Assault on Arkham (2014),Action|Animation|Crime|Thriller
113280,White Frog (2012),Drama
113313,"Den, The (2013)",Horror|Thriller
113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi
113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy
113350,I'll Follow You Down (2013),Drama|Mystery|Sci-Fi
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",Animation|Comedy
113378,"Giver, The (2014)",Drama|Sci-Fi
113394,"Pretty One, The (2013)",Comedy|Drama
113416,Revenge of the Green Dragons (2014),Action|Crime|Drama
113453,Let's Be Cops (2014),Comedy|Crime
113532,"Inbetweeners 2, The (2014)",Comedy
113565,"Sacrament, The (2013)",Horror|Thriller
113573,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller
113604,If I Stay (2014),Drama
113705,"Two Days, One Night (Deux jours, une nuit) (2014)",Drama
113741,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller
113780,"As Above, So Below (2014)",Horror|Thriller
113829,"One I Love, The (2014)",Comedy|Drama|Romance
113849,Headshot (2011),Crime|Drama|Thriller
113862,"Guest, The (2014)",Thriller
114028,Pride (2014),Comedy|Drama
114044,Honeymoon (2014),Horror
114060,The Drop (2014),Crime|Drama|Thriller
114066,"20,000 Days on Earth (2014)",Documentary|Drama|Musical
114074,The Skeleton Twins (2014),Drama
114126,Beautiful Losers (2008),Documentary
114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
114184,Camp X-Ray (2014),Drama
114246,"Walk Among the Tombstones, A (2014)",Action|Crime|Mystery|Thriller
114265,Laggies (2014),Comedy|Romance
114335,La cravate (1957),(no genres listed)
114396,Cesar Chavez (2014),Drama
114494,Who Am I (Kein System Ist Sicher) (2014),Thriller
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",Animation|Drama|Fantasy
114601,This Is Where I Leave You (2014),Comedy|Drama
114627,Angel's Egg (Tenshi no tamago) (1985),Animation|Drama|Fantasy
114662,American Sniper (2014),Action|War
114670,Tusk (2014),Comedy|Drama|Horror
114678,Hector and the Search for Happiness (2014),Adventure|Comedy|Drama
114707,Horns (2014),Horror|Mystery
114713,Annabelle (2014),Horror
114762,Two Night Stand (2014),Comedy|Romance
114795,Dracula Untold (2014),Action|Drama|Fantasy
114818,Stretch (2014),Action|Comedy|Crime
114847,Autómata (Automata) (2014),Sci-Fi|Thriller
114925,"Captive, The (2014)",Crime|Drama|Thriller
114935,Predestination (2014),Action|Mystery|Sci-Fi|Thriller
115065,Justin and the Knights of Valour (2013),Adventure|Animation
115111,Ward 13 (2003),Action|Animation|Comedy|Horror
115122,What We Do in the Shadows (2014),Comedy|Horror
115149,John Wick (2014),Action|Thriller
115151,Plastic (2014),Action|Crime
115170,"Judge, The (2014)",Drama
115203,"Culture High, The (2014)",Documentary
115210,Fury (2014),Action|Drama|War
115216,"Salvation, The (2014)",Drama|Western
115231,St. Vincent (2014),Comedy
115502,"Rewrite, The (2014)",Comedy|Romance
115569,Nightcrawler (2014),Crime|Drama|Thriller
115617,Big Hero 6 (2014),Action|Animation|Comedy
115664,The Book of Life (2014),Adventure|Animation|Romance
115667,"Love, Rosie (2014)",Comedy|Romance
115680,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller
115713,Ex Machina (2015),Drama|Sci-Fi|Thriller
115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),Action|Adventure
115819,Mr Hublot (2013),Animation|Comedy
115828,Copenhagen (2014),Adventure|Drama|Romance
115877,"Simpsons: The Longest Daycare, The (2012)",Animation|Comedy
115969,Generation War (2013),Drama|War
116044,Christmas in Connecticut (1992),Comedy|Romance
116138,Leviathan (2014),Drama
116169,Reign of Assassins (2010),Action
116207,Zulu (2013),Crime|Drama|Thriller
116411,Tangerines (2013),Drama
116413,Life Partners (2014),Comedy|Romance
116419,Drive Hard (2014),Action|Comedy|Crime
116505,New Kids Nitro (2011),Action|Comedy
116529,Stalingrad (2013),Action|Drama|War|IMAX
116668,Dead Snow 2: Red vs. Dead (2014) ,Action|Comedy|Horror
116718,Volga - Volga (1938),Comedy|Musical
116724,You Are the Apple of My Eye (2011),Comedy|Drama|Romance
116738,DeadHeads (2011),Adventure|Comedy|Horror
116797,The Imitation Game (2014),Drama|Thriller|War
116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance
116817,Rudderless (2014),Comedy|Drama
116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller
116849,Sex Ed (2014),Comedy|Romance
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama
116897,Wild Tales (2014),Comedy|Drama|Thriller
116941,Jetsons: The Movie (1990),Animation|Children|Comedy|Musical|Sci-Fi
116963,Ski School (1991),Comedy
116977,Dumb and Dumber To (2014),Comedy
116985,The Longest Week (2014),Comedy|Drama
117107,Miss Meadows (2014),Drama
117109,Too Many Cooks (2014),Comedy
117133,Painted Skin (2008),Action|Drama|Thriller
117176,The Theory of Everything (2014),Drama|Romance
117192,Doctor Who: The Time of the Doctor (2013),Adventure|Drama
117364,Virunga (2014),Documentary|War
117368,The Madagascar Penguins in a Christmas Caper (2005),Animation|Comedy
117444,Song of the Sea (2014),Animation|Children|Fantasy
117466,In the Heart of the Sea (2015),Action|Adventure|Drama
117511,Hello Ladies: The Movie (2014),Comedy
117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller
117531,Watermark (2014),Documentary
117533,Citizenfour (2014),Documentary
117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),Animation
117572,Hit by Lightning (2014),Comedy|Crime|Romance
117590,Horrible Bosses 2 (2014),Comedy|Crime
117630,Double Trouble (1992),Action|Comedy|Crime|Romance
117646,Dragonheart 2: A New Beginning (2000),Action|Adventure|Comedy|Drama|Fantasy|Thriller
117849,La Belle Verte (1996),Comedy
117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy
117867,'71 (2014),Action|Drama|Thriller|War
117877,The Rabbi's Cat (Le chat du rabbin) (2011),Adventure|Animation
117881,Still Alice (2014),Drama
117887,Paddington (2014),Children|Comedy
117895,Maze Runner: Scorch Trials (2015),Action|Thriller
117922,Ice Age: A Mammoth Christmas (2011),Adventure|Animation|Children
118082,The Voices (2014),Comedy|Crime|Thriller
118166,Courier (1987),Comedy|Drama|Romance
118198,The Green Prince (2014),Documentary|Drama|Thriller
118248,Dying of the Light (2014),Drama|Thriller
118270,Hellbenders (2012),Comedy|Horror|Thriller
118290,Omega Doom (1996),Sci-Fi
118326,By the Gun (2014),Crime|Drama|Thriller
118354,Kill the Messenger (2014),Crime|Drama|Mystery|Thriller
118512,Bring It On: In It To Win It (2007),Comedy
118530,Fans (1999),Comedy
118572,The Mule (2014),Comedy|Crime|Drama
118696,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy
118700,Selma (2014),Drama
118702,Unbroken (2014),Drama|War
118706,Black Sea (2015),Adventure|Mystery|Thriller
118784,Good Copy Bad Copy (2007),Documentary
118814,Playing It Cool (2014),Comedy|Romance
118834,National Lampoon's Bag Boy (2007),Comedy
118862,Closer to the Moon (2013),Comedy|Drama
118880,"Girl Walks Home Alone at Night, A (2014)",Horror|Romance|Thriller
118888,Dave Chappelle: For What it's Worth (2004),Comedy
118894,Scooby-Doo! Abracadabra-Doo (2010),Animation|Children|Mystery
118896,Mommy (2014),Drama
118900,Wild (2014),Drama
118924,Top Five (2014),Comedy
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy
118985,Big Eyes (2014),Drama
118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical
119068,"Men, Women & Children (2014)",Comedy|Drama
119141,The Interview (2014),Action|Comedy
119145,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime
119153,Bill Burr: You People Are All the Same (2012),Comedy
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy
119167,Paradox (2010),Sci-Fi|Thriller
119218,The Punisher: Dirty Laundry (2012),Action|Crime|Drama
119655,Seventh Son (2014),Adventure|Children|Fantasy
119714,Corner Gas: The Movie (2014),Comedy
119828,A Man Called Blade (1977),Action|Drama|Thriller|Western
119964,A Merry Friggin' Christmas (2014),Comedy
120130,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy
120138,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance
120466,Chappie (2015),Action|Thriller
120478,The Salt of the Earth (2014),Documentary
120625,The Fool (2014),Drama
120635,Taken 3 (2015),Action|Crime|Thriller
120637,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller
120761,By the Law (1926),Drama
120783,Son of a Gun (2014),Action|Crime|Drama
120799,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller
120807,John Mulaney: New In Town (2012),Comedy
120813,Patton Oswalt: My Weakness Is Strong (2009),Comedy
120827,The Hound of the Baskervilles (1988),Crime|Drama|Horror|Mystery
120919,Man on High Heels (2014),Action|Comedy
121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi
121035,Houdini (2014),Drama
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy
121099,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children
121129,The Hungover Games (2014),Comedy
121169,The Duke of Burgundy (2014),Drama
121171,Red Army (2014),Documentary
121231,It Follows (2014),Horror
121253,The Town that Dreaded Sundown (2014),Horror|Thriller
121338,Carry on Cabby (1963),Adventure|Comedy|Romance
121342,Carry on Cruising (1962),Comedy|Romance
121372,Bill Burr: Let It Go (2010),Comedy
121374,Bill Burr: Why Do I Do This? (2008),Comedy
121469,Killer Movie (2008),Comedy|Horror|Mystery|Thriller
121715,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy
122092,Guy X (2005),Comedy|War
122246,Tooth Fairy 2 (2012),Children|Comedy
122260,The Diary of Anne Frank (2009),Drama|War
122433,The Deadly Bees (1967),Horror|Mystery|Thriller
122490,Wicked Blood (2014),Action|Drama|Thriller
122627,Oblivion 2: Backlash (1996),Sci-Fi
122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller
122884,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller
122886,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX
122888,Ben-hur (2016),(no genres listed)
122890,Warcraft (2016),Action|Adventure|Fantasy
122892,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed)
122898,Justice League (2017),Action|Adventure|Sci-Fi
122900,Ant-Man (2015),Action|Adventure|Sci-Fi
122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi
122904,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi
122906,Black Panther (2017),Action|Adventure|Sci-Fi
122912,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
122916,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi
122918,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi
122920,Captain America: Civil War (2016),Action|Sci-Fi|Thriller
122922,Doctor Strange (2016),Action|Adventure|Sci-Fi
122924,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi
122926,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy
122932,Elsa & Fred (2014),Children|Comedy|Romance
123200,Jim Jefferies: I Swear to God (2009),Comedy
123310,Tornado! (1996),Action
123545,The Blue Lagoon (1949),Drama|Romance
123553,In the Name of the King III (2014),Action|Adventure|Drama|Fantasy
123947,Cake (2014),Drama
124273,Kevin Smith: Too Fat For 40 (2010),Comedy
124404,"Snowflake, the White Gorilla (2011)",Adventure|Animation|Children|Comedy
124484,Kenny & Company (1976),Comedy|Drama
124851,Delirium (2014),Adventure|Romance|Sci-Fi
124853,Why Man Creates (1968),Animation|Documentary
124859,The Gambler (2014),Crime|Drama|Thriller
125221,The Beast of Hollow Mountain (1956),Horror|Sci-Fi|Western
125914,Mortdecai (2015),Adventure|Comedy|Mystery|Romance
125916,Fifty Shades of Grey (2015),Drama|Romance
125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy
125974,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy
126088,A Flintstones Christmas Carol (1994),Animation|Children|Comedy
126090,Hedgehog in the Fog (1975),Animation
126142,The Cave of the Golden Rose (1991),Adventure|Children|Fantasy
126420,American Heist (2015),Action
126426,Solyaris (1968),Drama|Sci-Fi
126430,The Pacific (2010),Action|Adventure|Drama|War
126482,Strange Magic (2015),Animation|Children|Fantasy|Musical
126548,The DUFF (2015),Comedy
126577,"Daddy, I'm A Zombie (2012)",Animation|Comedy|Fantasy
126921,The Fox and the Hound 2 (2006),Adventure|Animation|Children|Comedy
127052,Operation 'Y' & Other Shurik's Adventures (1965),Comedy|Crime|Romance
127096,Project Almanac (2015),Sci-Fi|Thriller
127098,Louis C.K.: Live at The Comedy Store (2015),Comedy
127108,Brooklyn (2015),Drama|Romance
127114,The End of the Tour (2015),Drama
127116,Experimenter (2015),Drama
127130,Mistress America (2015),Comedy
127132,Zipper (2015),Drama|Thriller
127134,A Walk in the Woods (2015),Adventure|Comedy|Drama
127136,True Story (2015),Drama|Mystery|Thriller
127146,Kurt Cobain: Montage of Heck (2015),Documentary
127152,Going Clear: Scientology and the Prison of Belief (2015),Documentary
127164,"What Happened, Miss Simone? (2015)",Documentary
127172,A Story of Children and Film (2013),Documentary
127180,"Story of Film: An Odyssey, The (2011)",Documentary
127184,Eden (2014),Drama
127194,The D Train (2015),Comedy
127198,Dope (2015),Comedy|Drama
127202,Me and Earl and the Dying Girl (2015),Drama
127204,The Overnight (2015),Comedy
127212,The Stanford Prison Experiment (2015),Drama|Thriller
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama
127319,The Loft (2014),Thriller
127323,Vice (2015),Action|Adventure|Sci-Fi|Thriller
127390,Family Guy Presents: Blue Harvest (2007),Animation|Comedy
128087,Trinity and Sartana Are Coming (1972),Comedy|Western
128089,Kevin Hart: I'm a Grown Little Man (2009),Comedy
128097,Jim Norton: American Degenerate (2013),Comedy
128099,Jim Jefferies: BARE (2014),Comedy
128197,Hard Promises (1991),Comedy|Romance
128360,The Hateful Eight (2015),Western
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Comedy
128488,Wild Card (2015),Action|Crime|Drama|Thriller
128512,Paper Towns (2015),Drama|Mystery|Romance
128520,The Wedding Ringer (2015),Comedy
128542,Wyrmwood (2015),Action|Horror|Sci-Fi
128592,The Boy Next Door (2015),Mystery|Thriller
128594,Boy Meets Girl (2015),Comedy|Drama|Romance
128620,Victoria (2015),Crime|Drama|Romance
128695,The Dark Valley (2014),Western
128736,I'm Here (2010),Drama
128832,The Last Five Years (2014),Comedy|Drama|Musical|Romance
128838,Crimson Peak (2015),Horror
128842,Dragonheart 3: The Sorcerer's Curse (2015),Action|Adventure|Fantasy
128852,Chris Rock: Bigger & Blacker (1999),Comedy
128900,The Natural Love (1996),Documentary
128902,The Forgotten Space (2010),Documentary
128908,Cloudburst (2011),Adventure|Comedy|Drama
128914,Tom Segura: Completely Normal (2014),Comedy
128944,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi
128968,Stitch! The Movie (2003),Animation|Children|Comedy
128975,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi
128991,Johnny Express (2014),Animation|Comedy|Sci-Fi
129011,Eddie Izzard: Glorious (1997),Comedy
129229,Northmen - A Viking Saga (2014),Action|Adventure
129250,Superfast! (2015),(no genres listed)
129313,Reality (2014),Comedy
129333,Julia (2014),Horror|Thriller
129354,Focus (2015),Comedy|Crime|Drama|Romance
129397,Marvel One-Shot: Item 47 (2012),Action|Fantasy|Sci-Fi
129428,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama
129514,George Carlin: It's Bad for Ya! (2008),Comedy
129657,Tracers (2015),Action
129659,"McFarland, USA (2015)",Drama
129737,Unfinished Business (2015),Comedy
129779,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),Action|Animation|Sci-Fi
129937,Run All Night (2015),Action|Crime|Drama|Thriller
130050,Digging Up the Marrow (2014),Drama|Fantasy|Horror|Mystery|Thriller
130052,Clown (2014),Drama|Horror
130073,Cinderella (2015),Children|Drama|Fantasy|Romance
130083,Kidnapping Mr. Heineken (2015),Action|Crime|Drama|Thriller
130087,The Cobbler (2015),Comedy|Drama|Fantasy
130444,Ruby Red (2013),Adventure|Children|Fantasy|Sci-Fi
130450,Pan (2015),Adventure|Children|Fantasy
130452,While We're Young (2014),Comedy|Drama
130482,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller
130490,Insurgent (2015),Action|Sci-Fi|Thriller
130498,La vérité si je mens ! (1997),Comedy
130518,The Amazing Screw-On Head (2006),Action|Adventure|Animation|Comedy|Sci-Fi
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
130576,Midnight Special (2015),Drama|Sci-Fi
